x	wf1	wf2	wf3
27.36328	1.059717e-19	6.44728e-20	2.631752e-19
27.39258	6.122062e-20	3.194354e-20	2.513587e-20
27.42188	3.305847e-20	2.45217e-20	2.154802e-20
27.45117	1.590577e-20	1.880951e-20	5.745125e-21
27.48047	6.632258e-21	1.182625e-20	3.08662e-20
27.50977	2.503818e-21	5.823799e-21	1.801892e-21
27.53906	1.066721e-21	2.072194e-21	3.324371e-20
27.56836	6.176458e-22	5.006888e-22	2.316805e-21
27.59766	3.962416e-22	8.239511e-23	1.571332e-20
27.62695	2.526185e-22	8.790159e-23	9.876244e-21
27.65625	1.258431e-22	1.273768e-22	8.226352e-21
27.68555	4.931067e-23	1.194495e-22	1.000884e-20
27.71484	1.61294e-23	6.460341e-23	1.060775e-20
27.74414	6.910529e-24	3.313983e-23	7.587839e-21
27.77344	2.895749e-24	8.283487e-24	1.114639e-20
27.80273	3.357453e-24	1.670172e-24	8.564488e-21
27.83203	3.963212e-24	9.515206e-26	9.339091e-21
27.86133	3.240237e-24	2.017366e-24	9.590814e-21
27.89062	2.858015e-24	2.053881e-24	9.004909e-21
27.91992	1.732951e-24	2.935384e-24	9.026606e-21
27.94922	1.115566e-24	2.591631e-24	9.465376e-21
27.97852	1.00567e-24	2.67226e-24	8.80239e-21
28.00781	6.344562e-25	1.948607e-24	9.153188e-21
28.03711	1.04512e-24	4.015492e-25	9.051068e-21
28.06641	9.741366e-25	7.206702e-25	8.939151e-21
28.0957	1.312976e-24	7.507732e-25	8.991939e-21
28.125	1.205772e-24	4.68299e-25	8.872398e-21
28.1543	1.115879e-24	1.054372e-24	8.872833e-21
28.18359	1.333695e-24	8.959011e-25	8.842501e-21
28.21289	1.000529e-24	7.324945e-25	8.746683e-21
28.24219	7.235645e-25	1.783644e-24	8.701977e-21
28.27148	6.294428e-25	1.10406e-24	8.771834e-21
28.30078	7.476667e-25	1.263192e-24	8.634498e-21
28.33008	1.195301e-24	4.895787e-25	8.650587e-21
28.35938	1.00827e-24	1.340225e-24	8.577764e-21
28.38867	1.33471e-24	2.132551e-25	8.546085e-21
28.41797	2.037046e-25	3.496575e-25	8.574959e-21
28.44727	5.798366e-26	6.727994e-26	8.49852e-21
28.47656	2.02286e-25	7.771154e-26	8.399495e-21
28.50586	2.353927e-25	1.453538e-25	8.453395e-21
28.53516	1.647545e-25	7.908682e-26	8.331891e-21
28.56445	2.506251e-25	1.720437e-25	8.405471e-21
28.59375	1.677887e-25	1.082773e-25	8.260106e-21
28.62305	4.402274e-26	4.658667e-26	8.219618e-21
28.65234	6.408348e-25	9.818687e-26	8.302438e-21
28.68164	4.435752e-25	5.090874e-25	8.262087e-21
28.71094	7.595273e-25	1.192985e-25	8.047014e-21
28.74023	7.613251e-25	5.70639e-25	8.199813e-21
28.76953	1.806612e-24	2.302028e-24	7.990315e-21
28.79883	1.963148e-24	2.061379e-24	8.156963e-21
28.82812	2.383194e-24	9.198442e-25	7.903507e-21
28.85742	1.296922e-24	1.37174e-24	8.09966e-21
28.88672	1.023027e-24	9.8534e-25	7.893163e-21
28.91602	5.383004e-25	1.419355e-24	7.946421e-21
28.94531	2.289588e-25	2.33137e-25	7.871554e-21
28.97461	3.471174e-25	4.660257e-25	7.885017e-21
29.00391	1.634086e-24	3.532689e-25	7.802437e-21
29.0332	7.25293e-25	3.47369e-25	7.804695e-21
29.0625	7.992483e-25	4.416786e-25	7.721471e-21
29.0918	2.811279e-25	3.491017e-25	7.787846e-21
29.12109	5.49633e-25	4.412592e-25	7.655834e-21
29.15039	2.107032e-25	3.021046e-25	7.708603e-21
29.17969	7.17008e-26	9.355458e-26	7.564055e-21
29.20898	1.063331e-25	1.317384e-25	7.676568e-21
29.23828	3.753993e-26	1.613065e-25	7.55284e-21
29.26758	2.810443e-25	1.006462e-25	7.587459e-21
29.29688	3.535509e-25	2.943308e-25	7.432637e-21
29.32617	3.320028e-25	4.574333e-26	7.59084e-21
29.35547	2.016723e-25	5.40493e-25	7.432654e-21
29.38477	5.866167e-25	9.525811e-26	7.487459e-21
29.41406	5.513319e-25	2.147109e-25	7.326467e-21
29.44336	2.616969e-25	2.046081e-25	7.406727e-21
29.47266	9.329969e-25	6.872675e-25	7.301193e-21
29.50195	9.478137e-25	5.994002e-25	7.300475e-21
29.53125	9.745424e-25	4.053428e-25	7.337198e-21
29.56055	1.054125e-24	6.823409e-25	7.251841e-21
29.58984	1.295028e-24	7.670499e-25	7.202975e-21
29.61914	5.433745e-25	2.995102e-25	7.211051e-21
29.64844	9.335342e-25	6.861212e-25	7.179265e-21
29.67773	1.232317e-24	8.572112e-25	7.132289e-21
29.70703	2.025541e-24	1.260265e-24	7.182307e-21
29.73633	1.826991e-24	1.32038e-24	7.069918e-21
29.76562	1.634969e-24	8.481385e-25	7.052037e-21
29.79492	2.093859e-24	7.26565e-25	6.980974e-21
29.82422	4.53599e-25	1.255854e-24	6.971259e-21
29.85352	3.405221e-25	1.000151e-24	6.988165e-21
29.88281	7.115109e-25	8.203274e-25	7.005581e-21
29.91211	2.789726e-25	5.100077e-25	6.92906e-21
29.94141	4.563567e-25	1.541433e-25	6.860919e-21
29.9707	6.802005e-25	3.30625e-25	6.937748e-21
30	9.083361e-25	1.093134e-25	6.868959e-21
