Tf	wirrc_sta	wirrc_tra	fidc_sta	fidc_tra	wirre_sta	wirre_tra	fide_sta	fide_tra
3.8	0.013103	38.177761	0.99999639763	0.991719048	0.010633799999	26.8096168	0.99999601954	0.99328523673
3.81	0.013158000005	37.363623	0.99999650618	0.99181597757	0.010767399996	26.2516288	0.99999606603	0.99334926319
3.82	0.013207000009	36.561386	0.99999661421	0.99191532259	0.010890600006	25.7018232	0.99999611641	0.99341543024
3.83	0.013251000013	35.770964	0.99999672151	0.99201696472	0.011004200001	25.1601368	0.99999617056	0.99348365458
3.84	0.013288999998	34.992271	0.99999682791	0.99212078525	0.011107399995	24.626504	0.9999962283	0.99355385213
3.85	0.013321000001	34.225221	0.99999693322	0.99222666524	0.011199400003	24.10086	0.99999628948	0.99362593815
3.86	0.013346000003	33.469726	0.99999703726	0.99233448568	0.011280199995	23.5831384	0.99999635392	0.99369982739
3.87	0.013363000004	32.7257	0.99999713986	0.99244412768	0.011350600001	23.0732744	0.99999642143	0.99377543413
3.88	0.013373000005	31.993054	0.99999724083	0.99255547252	0.011409000006	22.5712016	0.99999649183	0.99385267242
3.89	0.013375000005	31.2717	0.99999734002	0.9926684019	0.011455399996	22.076856	0.99999656491	0.99393145606
3.9	0.013369000005	30.561548	0.99999743726	0.99278279799	0.011490599999	21.5901696	0.99999664047	0.99401169879
3.91	0.013354000003	29.862511	0.99999753239	0.99289854362	0.0115138	21.1110768	0.99999671829	0.9940933144
3.92	0.013331000002	29.174497	0.99999762527	0.9930155224	0.011524200001	20.639512	0.99999679815	0.99417621676
3.93	0.013298999999	28.497417	0.99999771572	0.99313361879	0.011523400001	20.1754088	0.99999687984	0.99426032004
3.94	0.013257000013	27.83118	0.99999780362	0.99325271834	0.0115106	19.7187	0.99999696312	0.9943455387
3.95	0.013207000009	27.175696	0.99999788882	0.99337270768	0.011485799998	19.2693192	0.99999704777	0.99443178766
3.96	0.013147000004	26.530874	0.99999797119	0.99349347472	0.011449799995	18.8272008	0.99999713354	0.99451898237
3.97	0.013076999998	25.896621	0.9999980506	0.99361490872	0.011401000005	18.3922768	0.9999972202	0.99460703888
3.98	0.01299900001	25.272847	0.99999812693	0.99373690044	0.011341	17.9644816	0.99999730752	0.99469587399
3.99	0.012910000002	24.65946	0.99999820005	0.99385934218	0.011269799994	17.543748	0.99999739525	0.99478540528
4	0.012812000012	24.056366	0.99999826986	0.99398212792	0.011186600002	17.1300088	0.99999748317	0.99487555121
4.1	0.011330000014	18.571168	0.99999876519	0.99520711287	0.0098066000013	13.362612	0.99999832056	0.99579399821
4.2	0.0091050000072	14.012659	0.99999885259	0.99636502201	0.0077129999986	10.2212488	0.9999989398	0.99669286195
4.3	0.0065280000071	10.286931	0.99999852816	0.99738835514	0.0054097999928	7.639912	0.9999991898	0.99751594721
4.4	0.0040509999976	7.300933	0.99999785472	0.99823659797	0.003363399994	5.5541736	0.99999902301	0.99822483574
4.5	0.0020450000092	4.963797	0.99999695936	0.99889416904	0.001877799999	3.9019528	0.99999850152	0.99880028756
4.6	0.00071200000554	3.187986	0.99999600771	0.99936793078	0.0010506000016	2.624168	0.99999777958	0.99923989423
4.7	7.0000005709e-05	1.890281	0.99999517302	0.99968132446	0.00080259999527	1.6652944	0.99999705733	0.99955472579
4.8	1e-06	0.99260000001	0.99999461499	0.99986644251	0.00094899999317	0.9737904	0.9999965345	0.99976365876
4.9	0.0003100000078	0.422653	0.99999444041	0.99995947798	0.0012722000057	0.50242400001	0.99999635138	0.99989039161
5	0.00079500001241	0.11442500001	0.99999469521	0.99999407623	0.0015858000032	0.208476	0.99999656171	0.99995841932
5.1	0.0012859999997	0.0085119999998	0.99999535091	0.99999819341	0.0017690000042	0.053840799995	0.99999711835	0.99998886372
5.2	0.001673000014	0.052295000016	0.99999631413	0.99999173428	0.0017746000046	0.0050256000062	0.99999789506	0.99999842421
5.3	0.001908999998	0.19998300001	0.99999743023	0.99998619525	0.001619400006	0.033061599995	0.99999871448	0.99999870563
5.4	0.0020020000057	0.41252000001	0.99999851884	0.99998568853	0.0013601999988	0.1133384	0.99999940496	0.99999645539
5.5	0.0019890000046	0.65737500001	0.9999993881	0.99998876221	0.0010610000024	0.2253688	0.99999982976	0.99999438307
5.6	0.0019189999988	0.90823200001	0.99999987972	0.99999084414	0.00077379999289	0.35250559999	0.9999999216	0.99999236175
5.7	0.001827000009	1.144584	0.99999989657	0.99998652625	0.00052820000099	0.4816176	0.99999968841	0.99998870772
5.8	0.0017320000011	1.351266	0.99999942505	0.99997146376	0.00033459999918	0.60273920001	0.99999920761	0.99998134973
5.9	0.0016410000113	1.517917	0.99999854365	0.99994351521	0.00019220000161	0.70870320001	0.99999859316	0.99996862783
6	0.001552000004	1.638409	0.99999741831	0.99990354298	9.4599993534e-05	0.79477199999	0.99999796475	0.99994998163
6.1	0.0014610000142	1.710251	0.9999962644	0.99985502102	3.460000278e-05	0.858272	0.99999741808	0.99992603627
6.2	0.0013640000062	1.733982	0.99999529831	0.99980304581	5.8000003972e-06	0.8982392	0.99999702308	0.99989833182
6.3	0.0012589999975	1.712574	0.99999470183	0.99975423134	1e-06	0.9150864	0.99999683527	0.999869535
6.4	0.0011450000058	1.650857	0.99999457739	0.99971424185	1.5400001191e-05	0.910292	0.99999688527	0.99984221975
6.5	0.0010210000133	1.554975	0.99999494146	0.99968816839	4.5000003641e-05	0.88611760001	0.99999716474	0.99981927069
6.6	0.00089200000267	1.431888	0.99999571561	0.99967878842	8.4999992739e-05	0.8453544	0.99999761638	0.9998028388
6.7	0.00076100000959	1.288931	0.99999673693	0.99968670854	0.00013139999658	0.7911064	0.99999814684	0.99979437183
6.8	0.00063199999892	1.133419	0.99999778531	0.99971033226	0.00017940000055	0.7265944	0.99999865258	0.99979441531
6.9	0.00051000000659	0.97233200001	0.99999862953	0.99974626218	0.00022980000472	0.655008	0.99999904257	0.99980261352
7	0.00039799999732	0.81204900001	0.99999908023	0.99978994359	0.00028179999481	0.57937520001	0.99999924935	0.99981783344
7.1	0.00030000000698	0.65815300002	0.99999903266	0.99983642217	0.00033699999938	0.5024696	0.99999923447	0.99983837885
7.2	0.00022400000069	0.51529500001	0.9999984886	0.99988108215	0.00039220000395	0.4267392	0.99999899423	0.99986224966
7.3	0.00017399999655	0.38711400001	0.99999755558	0.99992025006	0.00044179999384	0.3542616	0.99999856463	0.99988740249
7.4	0.00015500001274	0.27621200002	0.99999642518	0.99995158243	0.00047539999662	0.28672479999	0.99999802067	0.99991197726
7.5	0.00016600001365	0.184176	0.99999533385	0.99997419657	0.00048499999741	0.22541679999	0.99999746716	0.99993446688
7.6	0.00020299999895	0.11163000001	0.99999451364	0.99998854888	0.00046339999563	0.1712416	0.99999702051	0.99995381868
7.7	0.00025300000309	0.058334000001	0.99999414329	0.99999610771	0.0004122000056	0.12474080001	0.99999678455	0.999969467
7.8	0.00030500000739	0.023290000015	0.99999431057	0.99999890173	0.00033859999951	0.086126399995	0.99999682604	0.99998130415
7.9	0.00034900001103	0.0048790000012	0.99999499418	0.99999904056	0.00025300000664	0.055319200004	0.99999715629	0.99998960232
8	0.00037500001318	0.001	0.99999606853	0.99999830042	0.00017139999989	0.031997600007	0.99999772459	0.99999490347
8.1	0.00038100001368	0.0092130000045	0.99999732895	0.99999784436	0.00010819999466	0.015638400003	0.99999842548	0.99999789412
8.2	0.00037100001285	0.02688400001	0.99999853899	0.99999811827	7.3000005957e-05	0.0055671999942	0.99999912298	0.99999929046
8.3	0.00035500001153	0.051315000006	0.99999947094	0.99999891325	6.6600005428e-05	0.001	0.99999967578	0.99999972717
8.4	0.00034600001078	0.079868000006	0.99999995109	0.99999955413	8.1000006619e-05	0.001084000007	0.99999996797	0.99999969361
8.5	0.00035500001153	0.110075	0.99999989656	0.99999918181	0.00010419999433	0.0049375999989	0.99999993633	0.99999949745
8.6	0.00038400001393	0.139718	0.99999932711	0.9999970331	0.00012259999585	0.011680000003	0.9999995824	0.99999926459
8.7	0.0004279999998	0.16690600001	0.99999835888	0.99999266444	0.00012899999638	0.020463200005	0.99999897206	0.99999896978
8.8	0.00047900000402	0.19011300002	0.99999718295	0.9999860972	0.00012019999565	0.030491199996	0.99999822364	0.99999848526
8.9	0.00052400000775	0.208211	0.99999602989	0.9999778712	9.8599993865e-05	0.041042400002	0.99999748523	0.99999764188
9	0.00055400001023	0.220469	0.99999511687	0.99996890469	7.2200005891e-05	0.051480799999	0.99999689915	0.9999962849
9.1	0.00056300001097	0.22654600001	0.99999460966	0.99996035935	4.7400003839e-05	0.061267199999	0.9999965748	0.99999432688
9.2	0.00054900000981	0.226456	0.99999458863	0.9999533619	3.1400002515e-05	0.069964000008	0.99999656421	0.99999176692
9.3	0.00051600000708	0.22053500001	0.99999503916	0.99994885993	2.7400002184e-05	0.077235199998	0.99999685488	0.99998871412
9.4	0.0004690000032	0.20938600001	0.9999958535	0.99994744369	3.7000002979e-05	0.082844000007	0.99999737177	0.9999853878
9.5	0.00041699999889	0.193823	0.99999685837	0.99994921684	5.6200004567e-05	0.086650399996	0.99999799816	0.99998206296
9.6	0.00036600001244	0.17481000001	0.99999784829	0.99995384286	8.1000006619e-05	0.088601600001	0.99999860084	0.99997905307
9.7	0.00032000000863	0.15340000002	0.9999986289	0.99996061877	0.00010739999459	0.088722399996	0.99999906009	0.99997663777
9.8	0.00028000000532	0.130677	0.99999904718	0.99996861979	0.00013299999671	0.087107200005	0.99999928933	0.99997505338
9.9	0.00024700000259	0.107699	0.99999902232	0.99997684231	0.00015539999856	0.083907999996	0.99999925245	0.99997445708
10	0.00022000000036	0.085451000006	0.99999856108	0.99998439098	0.00017380000009	0.0793208	0.99999896826	0.99997488933
